IEEE1 Amplidyne;Bus 7;Bus 5;Bus 7;Bus 5
43,725167;26,276261;-7,302505;1,015093;0,966492
43,726167;26,276297;-7,302504;1,015093;0,966492
43,727167;26,276333;-7,302502;1,015092;0,966493
43,728167;26,276368;-7,302500;1,015092;0,966493
43,729167;26,276404;-7,302499;1,015091;0,966494
43,730167;26,276440;-7,302497;1,015091;0,966494
43,731167;26,276475;-7,302495;1,015090;0,966494
43,732167;26,276511;-7,302494;1,015089;0,966495
43,733167;26,276546;-7,302492;1,015089;0,966495
43,734167;26,276581;-7,302490;1,015088;0,966495
43,735167;26,276616;-7,302489;1,015088;0,966496
43,736167;26,276652;-7,302487;1,015087;0,966496
43,737167;26,276687;-7,302485;1,015087;0,966496
43,738167;26,276722;-7,302484;1,015086;0,966497
43,739167;26,276756;-7,302482;1,015086;0,966497
43,740167;26,276791;-7,302481;1,015085;0,966498
43,741167;26,276826;-7,302479;1,015085;0,966498
43,742167;26,276861;-7,302478;1,015084;0,966498
43,743167;26,276895;-7,302476;1,015083;0,966499
43,744167;26,276930;-7,302475;1,015083;0,966499
43,745167;26,276964;-7,302473;1,015082;0,966499
43,746167;26,276998;-7,302472;1,015082;0,966500
43,747167;26,277033;-7,302470;1,015081;0,966500
43,748167;26,277067;-7,302469;1,015081;0,966500
43,749167;26,277101;-7,302467;1,015080;0,966501
43,750167;26,277135;-7,302466;1,015080;0,966501
43,751167;26,277169;-7,302465;1,015079;0,966502
43,752167;26,277202;-7,302463;1,015079;0,966502
43,753167;26,277236;-7,302462;1,015078;0,966502
43,754167;26,277270;-7,302461;1,015078;0,966503
43,755167;26,277303;-7,302459;1,015077;0,966503
43,756167;26,277337;-7,302458;1,015077;0,966503
43,757167;26,277370;-7,302457;1,015076;0,966504
43,758167;26,277404;-7,302455;1,015075;0,966504
43,759167;26,277437;-7,302454;1,015075;0,966504
43,760167;26,277470;-7,302453;1,015074;0,966505
43,761167;26,277503;-7,302452;1,015074;0,966505
43,762167;26,277536;-7,302450;1,015073;0,966506
43,763167;26,277569;-7,302449;1,015073;0,966506
43,764167;26,277602;-7,302448;1,015072;0,966506
43,765167;26,277635;-7,302447;1,015072;0,966507
43,766167;26,277668;-7,302446;1,015071;0,966507
43,767167;26,277700;-7,302444;1,015071;0,966507
43,768167;26,277733;-7,302443;1,015070;0,966508
43,769167;26,277765;-7,302442;1,015070;0,966508
43,770167;26,277798;-7,302441;1,015069;0,966509
43,771167;26,277830;-7,302440;1,015069;0,966509
43,772167;26,277862;-7,302439;1,015068;0,966509
43,773167;26,277894;-7,302438;1,015068;0,966510
43,774167;26,277926;-7,302437;1,015067;0,966510
43,775167;26,277958;-7,302436;1,015067;0,966510
43,776167;26,277990;-7,302435;1,015066;0,966511
43,777167;26,278022;-7,302434;1,015066;0,966511
43,778167;26,278053;-7,302433;1,015065;0,966512
43,779167;26,278085;-7,302432;1,015065;0,966512
43,780167;26,278117;-7,302431;1,015064;0,966512
43,781167;26,278148;-7,302430;1,015064;0,966513
43,782167;26,278179;-7,302429;1,015063;0,966513
43,783167;26,278211;-7,302428;1,015063;0,966513
43,784167;26,278242;-7,302427;1,015062;0,966514
43,785167;26,278273;-7,302426;1,015062;0,966514
43,786167;26,278304;-7,302425;1,015061;0,966514
43,787167;26,278335;-7,302424;1,015061;0,966515
43,788167;26,278366;-7,302424;1,015060;0,966515
43,789167;26,278397;-7,302423;1,015060;0,966516
43,790167;26,278427;-7,302422;1,015059;0,966516
43,791167;26,278458;-7,302421;1,015059;0,966516
43,792167;26,278489;-7,302420;1,015058;0,966517
43,793167;26,278519;-7,302420;1,015058;0,966517
43,794167;26,278549;-7,302419;1,015057;0,966517
43,795167;26,278580;-7,302418;1,015057;0,966518
43,796167;26,278610;-7,302417;1,015056;0,966518
43,797167;26,278640;-7,302417;1,015056;0,966519
43,798167;26,278670;-7,302416;1,015055;0,966519
43,799167;26,278700;-7,302415;1,015055;0,966519
43,800167;26,278730;-7,302415;1,015054;0,966520
43,801167;26,278760;-7,302414;1,015054;0,966520
43,802167;26,278790;-7,302413;1,015053;0,966521
43,803167;26,278819;-7,302413;1,015053;0,966521
43,804167;26,278849;-7,302412;1,015052;0,966521
43,805167;26,278878;-7,302411;1,015052;0,966522
43,806167;26,278908;-7,302411;1,015051;0,966522
43,807167;26,278937;-7,302410;1,015051;0,966522
43,808167;26,278966;-7,302410;1,015050;0,966523
43,809167;26,278995;-7,302409;1,015050;0,966523
43,810167;26,279024;-7,302409;1,015049;0,966524
43,811167;26,279053;-7,302408;1,015049;0,966524
43,812167;26,279082;-7,302408;1,015048;0,966524
43,813167;26,279111;-7,302407;1,015048;0,966525
43,814167;26,279140;-7,302407;1,015048;0,966525
43,815167;26,279168;-7,302406;1,015047;0,966525
43,816167;26,279197;-7,302406;1,015047;0,966526
43,817167;26,279225;-7,302406;1,015046;0,966526
43,818167;26,279253;-7,302405;1,015046;0,966527
43,819167;26,279282;-7,302405;1,015045;0,966527
43,820167;26,279310;-7,302404;1,015045;0,966527
43,821167;26,279338;-7,302404;1,015044;0,966528
43,822167;26,279366;-7,302404;1,015044;0,966528
43,823167;26,279394;-7,302403;1,015043;0,966529
43,824167;26,279422;-7,302403;1,015043;0,966529
43,825167;26,279450;-7,302403;1,015042;0,966529
43,826167;26,279477;-7,302403;1,015042;0,966530
43,827167;26,279505;-7,302402;1,015042;0,966530
43,828167;26,279532;-7,302402;1,015041;0,966530
43,829167;26,279560;-7,302402;1,015041;0,966531
43,830167;26,279587;-7,302402;1,015040;0,966531
43,831167;26,279615;-7,302401;1,015040;0,966532
43,832167;26,279642;-7,302401;1,015039;0,966532
43,833167;26,279669;-7,302401;1,015039;0,966532
43,834167;26,279696;-7,302401;1,015038;0,966533
43,835167;26,279723;-7,302401;1,015038;0,966533
43,836167;26,279750;-7,302401;1,015037;0,966534
43,837167;26,279776;-7,302401;1,015037;0,966534
43,838167;26,279803;-7,302400;1,015037;0,966534
43,839167;26,279830;-7,302400;1,015036;0,966535
43,840167;26,279856;-7,302400;1,015036;0,966535
43,841167;26,279882;-7,302400;1,015035;0,966535
43,842167;26,279909;-7,302400;1,015035;0,966536
43,843167;26,279935;-7,302400;1,015034;0,966536
43,844167;26,279961;-7,302400;1,015034;0,966537
43,845167;26,279987;-7,302400;1,015033;0,966537
43,846167;26,280013;-7,302400;1,015033;0,966537
43,847167;26,280039;-7,302400;1,015033;0,966538
43,848167;26,280065;-7,302400;1,015032;0,966538
43,849167;26,280091;-7,302401;1,015032;0,966539
43,850167;26,280116;-7,302401;1,015031;0,966539
43,851167;26,280142;-7,302401;1,015031;0,966539
43,852167;26,280167;-7,302401;1,015030;0,966540
43,853167;26,280193;-7,302401;1,015030;0,966540
43,854167;26,280218;-7,302401;1,015030;0,966541
43,855167;26,280243;-7,302401;1,015029;0,966541
43,856167;26,280268;-7,302402;1,015029;0,966541
43,857167;26,280293;-7,302402;1,015028;0,966542
43,858167;26,280318;-7,302402;1,015028;0,966542
43,859167;26,280343;-7,302402;1,015027;0,966543
43,860167;26,280368;-7,302402;1,015027;0,966543
43,861167;26,280393;-7,302403;1,015027;0,966543
43,862167;26,280417;-7,302403;1,015026;0,966544
43,863167;26,280442;-7,302403;1,015026;0,966544
43,864167;26,280466;-7,302404;1,015025;0,966544
43,865167;26,280491;-7,302404;1,015025;0,966545
43,866167;26,280515;-7,302404;1,015025;0,966545
43,867167;26,280539;-7,302405;1,015024;0,966546
43,868167;26,280563;-7,302405;1,015024;0,966546
43,869167;26,280587;-7,302405;1,015023;0,966546
43,870167;26,280611;-7,302406;1,015023;0,966547
43,871167;26,280635;-7,302406;1,015022;0,966547
43,872167;26,280659;-7,302407;1,015022;0,966548
43,873167;26,280682;-7,302407;1,015022;0,966548
43,874167;26,280706;-7,302408;1,015021;0,966548
43,875167;26,280729;-7,302408;1,015021;0,966549
43,876167;26,280753;-7,302409;1,015020;0,966549
43,877167;26,280776;-7,302409;1,015020;0,966550
43,878167;26,280799;-7,302410;1,015020;0,966550
43,879167;26,280822;-7,302410;1,015019;0,966550
43,880167;26,280845;-7,302411;1,015019;0,966551
43,881167;26,280868;-7,302411;1,015018;0,966551
43,882167;26,280891;-7,302412;1,015018;0,966552
43,883167;26,280914;-7,302413;1,015018;0,966552
43,884167;26,280937;-7,302413;1,015017;0,966552
43,885167;26,280959;-7,302414;1,015017;0,966553
43,886167;26,280982;-7,302415;1,015016;0,966553
43,887167;26,281004;-7,302415;1,015016;0,966554
43,888167;26,281026;-7,302416;1,015016;0,966554
43,889167;26,281049;-7,302417;1,015015;0,966554
43,890167;26,281071;-7,302417;1,015015;0,966555
43,891167;26,281093;-7,302418;1,015015;0,966555
43,892167;26,281115;-7,302419;1,015014;0,966556
43,893167;26,281137;-7,302420;1,015014;0,966556
43,894167;26,281159;-7,302420;1,015013;0,966556
43,895167;26,281180;-7,302421;1,015013;0,966557
43,896167;26,281202;-7,302422;1,015013;0,966557
43,897167;26,281224;-7,302423;1,015012;0,966558
43,898167;26,281245;-7,302424;1,015012;0,966558
43,899167;26,281266;-7,302425;1,015011;0,966558
43,900167;26,281288;-7,302426;1,015011;0,966559
43,901167;26,281309;-7,302426;1,015011;0,966559
43,902167;26,281330;-7,302427;1,015010;0,966560
43,903167;26,281351;-7,302428;1,015010;0,966560
43,904167;26,281372;-7,302429;1,015010;0,966560
43,905167;26,281393;-7,302430;1,015009;0,966561
43,906167;26,281414;-7,302431;1,015009;0,966561
43,907167;26,281434;-7,302432;1,015008;0,966562
43,908167;26,281455;-7,302433;1,015008;0,966562
43,909167;26,281475;-7,302434;1,015008;0,966563
43,910167;26,281496;-7,302435;1,015007;0,966563
43,911167;26,281516;-7,302436;1,015007;0,966563
43,912167;26,281536;-7,302437;1,015007;0,966564
43,913167;26,281556;-7,302438;1,015006;0,966564
43,914167;26,281576;-7,302440;1,015006;0,966565
43,915167;26,281596;-7,302441;1,015006;0,966565
43,916167;26,281616;-7,302442;1,015005;0,966565
43,917167;26,281636;-7,302443;1,015005;0,966566
43,918167;26,281656;-7,302444;1,015004;0,966566
43,919167;26,281675;-7,302445;1,015004;0,966567
43,920167;26,281695;-7,302447;1,015004;0,966567
43,921167;26,281714;-7,302448;1,015003;0,966567
43,922167;26,281734;-7,302449;1,015003;0,966568
43,923167;26,281753;-7,302450;1,015003;0,966568
43,924167;26,281772;-7,302452;1,015002;0,966569
43,925167;26,281791;-7,302453;1,015002;0,966569
43,926167;26,281810;-7,302454;1,015002;0,966569
43,927167;26,281829;-7,302455;1,015001;0,966570
43,928167;26,281848;-7,302457;1,015001;0,966570
43,929167;26,281867;-7,302458;1,015001;0,966571
43,930167;26,281885;-7,302460;1,015000;0,966571
43,931167;26,281904;-7,302461;1,015000;0,966571
43,932167;26,281922;-7,302462;1,015000;0,966572
43,933167;26,281941;-7,302464;1,014999;0,966572
43,934167;26,281959;-7,302465;1,014999;0,966573
43,935167;26,281977;-7,302467;1,014998;0,966573
43,936167;26,281995;-7,302468;1,014998;0,966574
43,937167;26,282013;-7,302470;1,014998;0,966574
43,938167;26,282031;-7,302471;1,014997;0,966574
43,939167;26,282049;-7,302473;1,014997;0,966575
43,940167;26,282067;-7,302474;1,014997;0,966575
43,941167;26,282084;-7,302476;1,014996;0,966576
43,942167;26,282102;-7,302477;1,014996;0,966576
43,943167;26,282119;-7,302479;1,014996;0,966576
43,944167;26,282137;-7,302480;1,014995;0,966577
43,945167;26,282154;-7,302482;1,014995;0,966577
43,946167;26,282171;-7,302484;1,014995;0,966578
43,947167;26,282188;-7,302485;1,014994;0,966578
43,948167;26,282205;-7,302487;1,014994;0,966579
43,949167;26,282222;-7,302489;1,014994;0,966579
43,950167;26,282239;-7,302490;1,014993;0,966579
43,951167;26,282256;-7,302492;1,014993;0,966580
43,952167;26,282272;-7,302494;1,014993;0,966580
43,953167;26,282289;-7,302496;1,014993;0,966581
43,954167;26,282305;-7,302497;1,014992;0,966581
43,955167;26,282322;-7,302499;1,014992;0,966581
43,956167;26,282338;-7,302501;1,014992;0,966582
43,957167;26,282354;-7,302503;1,014991;0,966582
43,958167;26,282370;-7,302504;1,014991;0,966583
43,959167;26,282387;-7,302506;1,014991;0,966583
43,960167;26,282402;-7,302508;1,014990;0,966584
43,961167;26,282418;-7,302510;1,014990;0,966584
43,962167;26,282434;-7,302512;1,014990;0,966584
43,963167;26,282450;-7,302514;1,014989;0,966585
43,964167;26,282465;-7,302516;1,014989;0,966585
43,965167;26,282481;-7,302518;1,014989;0,966586
43,966167;26,282496;-7,302520;1,014988;0,966586
43,967167;26,282512;-7,302522;1,014988;0,966586
43,968167;26,282527;-7,302524;1,014988;0,966587
43,969167;26,282542;-7,302526;1,014988;0,966587
43,970167;26,282557;-7,302528;1,014987;0,966588
43,971167;26,282572;-7,302530;1,014987;0,966588
43,972167;26,282587;-7,302532;1,014987;0,966589
43,973167;26,282601;-7,302534;1,014986;0,966589
43,974167;26,282616;-7,302536;1,014986;0,966589
43,975167;26,282631;-7,302538;1,014986;0,966590
43,976167;26,282645;-7,302540;1,014985;0,966590
43,977167;26,282660;-7,302542;1,014985;0,966591
43,978167;26,282674;-7,302544;1,014985;0,966591
43,979167;26,282688;-7,302547;1,014985;0,966592
43,980167;26,282702;-7,302549;1,014984;0,966592
43,981167;26,282716;-7,302551;1,014984;0,966592
43,982167;26,282730;-7,302553;1,014984;0,966593
43,983167;26,282744;-7,302555;1,014983;0,966593
43,984167;26,282758;-7,302558;1,014983;0,966594
43,985167;26,282772;-7,302560;1,014983;0,966594
43,986167;26,282785;-7,302562;1,014983;0,966595
43,987167;26,282799;-7,302565;1,014982;0,966595
43,988167;26,282812;-7,302567;1,014982;0,966595
43,989167;26,282825;-7,302569;1,014982;0,966596
43,990167;26,282839;-7,302572;1,014981;0,966596
43,991167;26,282852;-7,302574;1,014981;0,966597
43,992167;26,282865;-7,302576;1,014981;0,966597
43,993167;26,282878;-7,302579;1,014981;0,966598
43,994167;26,282891;-7,302581;1,014980;0,966598
43,995167;26,282903;-7,302584;1,014980;0,966598
43,996167;26,282916;-7,302586;1,014980;0,966599
43,997167;26,282929;-7,302589;1,014979;0,966599
43,998167;26,282941;-7,302591;1,014979;0,966600
43,999167;26,282954;-7,302594;1,014979;0,966600
44,000167;26,282966;-7,302596;1,014979;0,966601
44,001167;26,282978;-7,302599;1,014978;0,966601
44,002167;26,282990;-7,302601;1,014978;0,966601
44,003167;26,283002;-7,302604;1,014978;0,966602
44,004167;26,283014;-7,302606;1,014978;0,966602
44,005167;26,283026;-7,302609;1,014977;0,966603
44,006167;26,283038;-7,302612;1,014977;0,966603
44,007167;26,283050;-7,302614;1,014977;0,966604
44,008167;26,283061;-7,302617;1,014977;0,966604
44,009167;26,283073;-7,302619;1,014976;0,966604
44,010167;26,283084;-7,302622;1,014976;0,966605
44,011167;26,283095;-7,302625;1,014976;0,966605
44,012167;26,283107;-7,302628;1,014976;0,966606
44,013167;26,283118;-7,302630;1,014975;0,966606
44,014167;26,283129;-7,302633;1,014975;0,966607
44,015167;26,283140;-7,302636;1,014975;0,966607
44,016167;26,283151;-7,302639;1,014975;0,966607
44,017167;26,283161;-7,302641;1,014974;0,966608
44,018167;26,283172;-7,302644;1,014974;0,966608
44,019167;26,283183;-7,302647;1,014974;0,966609
44,020167;26,283193;-7,302650;1,014974;0,966609
44,021167;26,283203;-7,302653;1,014973;0,966610
44,022167;26,283214;-7,302656;1,014973;0,966610
44,023167;26,283224;-7,302659;1,014973;0,966611
44,024167;26,283234;-7,302662;1,014973;0,966611
44,025167;26,283244;-7,302664;1,014972;0,966611
44,026167;26,283254;-7,302667;1,014972;0,966612
44,027167;26,283264;-7,302670;1,014972;0,966612
44,028167;26,283274;-7,302673;1,014972;0,966613
44,029167;26,283283;-7,302676;1,014971;0,966613
44,030167;26,283293;-7,302679;1,014971;0,966614
44,031167;26,283302;-7,302682;1,014971;0,966614
44,032167;26,283312;-7,302686;1,014971;0,966614
44,033167;26,283321;-7,302689;1,014970;0,966615
44,034167;26,283330;-7,302692;1,014970;0,966615
44,035167;26,283339;-7,302695;1,014970;0,966616
44,036167;26,283348;-7,302698;1,014970;0,966616
44,037167;26,283357;-7,302701;1,014969;0,966617
44,038167;26,283366;-7,302704;1,014969;0,966617
44,039167;26,283375;-7,302707;1,014969;0,966618
44,040167;26,283383;-7,302711;1,014969;0,966618
44,041167;26,283392;-7,302714;1,014969;0,966618
44,042167;26,283401;-7,302717;1,014968;0,966619
44,043167;26,283409;-7,302720;1,014968;0,966619
44,044167;26,283417;-7,302723;1,014968;0,966620
44,045167;26,283425;-7,302727;1,014968;0,966620
44,046167;26,283433;-7,302730;1,014967;0,966621
44,047167;26,283441;-7,302733;1,014967;0,966621
44,048167;26,283449;-7,302737;1,014967;0,966622
44,049167;26,283457;-7,302740;1,014967;0,966622
44,050167;26,283465;-7,302743;1,014967;0,966622
44,051167;26,283473;-7,302747;1,014966;0,966623
44,052167;26,283480;-7,302750;1,014966;0,966623
44,053167;26,283488;-7,302754;1,014966;0,966624
44,054167;26,283495;-7,302757;1,014966;0,966624
44,055167;26,283502;-7,302760;1,014966;0,966625
44,056167;26,283509;-7,302764;1,014965;0,966625
44,057167;26,283516;-7,302767;1,014965;0,966626
44,058167;26,283523;-7,302771;1,014965;0,966626
44,059167;26,283530;-7,302774;1,014965;0,966626
44,060167;26,283537;-7,302778;1,014965;0,966627
44,061167;26,283544;-7,302781;1,014964;0,966627
44,062167;26,283550;-7,302785;1,014964;0,966628
44,063167;26,283557;-7,302789;1,014964;0,966628
44,064167;26,283563;-7,302792;1,014964;0,966629
44,065167;26,283570;-7,302796;1,014964;0,966629
44,066167;26,283576;-7,302799;1,014963;0,966630
44,067167;26,283582;-7,302803;1,014963;0,966630
44,068167;26,283588;-7,302807;1,014963;0,966630
44,069167;26,283594;-7,302810;1,014963;0,966631
44,070167;26,283600;-7,302814;1,014963;0,966631
44,071167;26,283606;-7,302818;1,014962;0,966632
44,072167;26,283612;-7,302822;1,014962;0,966632
44,073167;26,283617;-7,302825;1,014962;0,966633
44,074167;26,283623;-7,302829;1,014962;0,966633
44,075167;26,283628;-7,302833;1,014962;0,966634
44,076167;26,283633;-7,302837;1,014961;0,966634
44,077167;26,283639;-7,302841;1,014961;0,966635
44,078167;26,283644;-7,302844;1,014961;0,966635
44,079167;26,283649;-7,302848;1,014961;0,966635
44,080167;26,283654;-7,302852;1,014961;0,966636
44,081167;26,283659;-7,302856;1,014961;0,966636
44,082167;26,283663;-7,302860;1,014960;0,966637
44,083167;26,283668;-7,302864;1,014960;0,966637
44,084167;26,283673;-7,302868;1,014960;0,966638
44,085167;26,283677;-7,302872;1,014960;0,966638
44,086167;26,283682;-7,302876;1,014960;0,966639
44,087167;26,283686;-7,302880;1,014960;0,966639
44,088167;26,283690;-7,302884;1,014959;0,966639
44,089167;26,283694;-7,302888;1,014959;0,966640
44,090167;26,283698;-7,302892;1,014959;0,966640
44,091167;26,283702;-7,302896;1,014959;0,966641
44,092167;26,283706;-7,302900;1,014959;0,966641
44,093167;26,283710;-7,302904;1,014958;0,966642
44,094167;26,283713;-7,302908;1,014958;0,966642
44,095167;26,283717;-7,302912;1,014958;0,966643
44,096167;26,283720;-7,302916;1,014958;0,966643
44,097167;26,283724;-7,302920;1,014958;0,966644
44,098167;26,283727;-7,302925;1,014958;0,966644
44,099167;26,283730;-7,302929;1,014958;0,966645
44,100167;26,283733;-7,302933;1,014957;0,966645
44,101167;26,283736;-7,302937;1,014957;0,966645
44,102167;26,283739;-7,302942;1,014957;0,966646
44,103167;26,283742;-7,302946;1,014957;0,966646
44,104167;26,283745;-7,302950;1,014957;0,966647
44,105167;26,283747;-7,302954;1,014957;0,966647
44,106167;26,283750;-7,302959;1,014956;0,966648
44,107167;26,283752;-7,302963;1,014956;0,966648
44,108167;26,283755;-7,302967;1,014956;0,966649
44,109167;26,283757;-7,302972;1,014956;0,966649
44,110167;26,283759;-7,302976;1,014956;0,966650
44,111167;26,283761;-7,302981;1,014956;0,966650
44,112167;26,283763;-7,302985;1,014956;0,966650
44,113167;26,283765;-7,302989;1,014955;0,966651
44,114167;26,283767;-7,302994;1,014955;0,966651
44,115167;26,283769;-7,302998;1,014955;0,966652
44,116167;26,283770;-7,303003;1,014955;0,966652
44,117167;26,283772;-7,303007;1,014955;0,966653
44,118167;26,283773;-7,303012;1,014955;0,966653
44,119167;26,283774;-7,303016;1,014955;0,966654
44,120167;26,283776;-7,303021;1,014954;0,966654
44,121167;26,283777;-7,303025;1,014954;0,966655
44,122167;26,283778;-7,303030;1,014954;0,966655
44,123167;26,283779;-7,303035;1,014954;0,966656
44,124167;26,283780;-7,303039;1,014954;0,966656
44,125167;26,283780;-7,303044;1,014954;0,966656
44,126167;26,283781;-7,303049;1,014954;0,966657
44,127167;26,283782;-7,303053;1,014954;0,966657
44,128167;26,283782;-7,303058;1,014953;0,966658
44,129167;26,283783;-7,303063;1,014953;0,966658
44,130167;26,283783;-7,303067;1,014953;0,966659
44,131167;26,283783;-7,303072;1,014953;0,966659
44,132167;26,283783;-7,303077;1,014953;0,966660
44,133167;26,283783;-7,303082;1,014953;0,966660
44,134167;26,283783;-7,303086;1,014953;0,966661
44,135167;26,283783;-7,303091;1,014953;0,966661
44,136167;26,283783;-7,303096;1,014952;0,966662
44,137167;26,283782;-7,303101;1,014952;0,966662
44,138167;26,283782;-7,303106;1,014952;0,966663
44,139167;26,283781;-7,303111;1,014952;0,966663
44,140167;26,283781;-7,303116;1,014952;0,966663
44,141167;26,283780;-7,303120;1,014952;0,966664
44,142167;26,283779;-7,303125;1,014952;0,966664
44,143167;26,283778;-7,303130;1,014952;0,966665
44,144167;26,283777;-7,303135;1,014952;0,966665
44,145167;26,283776;-7,303140;1,014951;0,966666
44,146167;26,283775;-7,303145;1,014951;0,966666
44,147167;26,283774;-7,303150;1,014951;0,966667
44,148167;26,283772;-7,303155;1,014951;0,966667
44,149167;26,283771;-7,303160;1,014951;0,966668
44,150167;26,283769;-7,303165;1,014951;0,966668
44,151167;26,283768;-7,303171;1,014951;0,966669
44,152167;26,283766;-7,303176;1,014951;0,966669
44,153167;26,283764;-7,303181;1,014951;0,966670
44,154167;26,283762;-7,303186;1,014951;0,966670
44,155167;26,283760;-7,303191;1,014950;0,966671
44,156167;26,283758;-7,303196;1,014950;0,966671
44,157167;26,283756;-7,303201;1,014950;0,966672
44,158167;26,283753;-7,303207;1,014950;0,966672
44,159167;26,283751;-7,303212;1,014950;0,966672
44,160167;26,283749;-7,303217;1,014950;0,966673
44,161167;26,283746;-7,303222;1,014950;0,966673
44,162167;26,283743;-7,303228;1,014950;0,966674
44,163167;26,283741;-7,303233;1,014950;0,966674
44,164167;26,283738;-7,303238;1,014950;0,966675
44,165167;26,283735;-7,303244;1,014950;0,966675
44,166167;26,283732;-7,303249;1,014949;0,966676
44,167167;26,283728;-7,303254;1,014949;0,966676
44,168167;26,283725;-7,303260;1,014949;0,966677
44,169167;26,283722;-7,303265;1,014949;0,966677
44,170167;26,283718;-7,303271;1,014949;0,966678
44,171167;26,283715;-7,303276;1,014949;0,966678
44,172167;26,283711;-7,303281;1,014949;0,966679
44,173167;26,283708;-7,303287;1,014949;0,966679
44,174167;26,283704;-7,303292;1,014949;0,966680
44,175167;26,283700;-7,303298;1,014949;0,966680
44,176167;26,283696;-7,303303;1,014949;0,966681
44,177167;26,283692;-7,303309;1,014949;0,966681
44,178167;26,283688;-7,303314;1,014949;0,966682
44,179167;26,283683;-7,303320;1,014949;0,966682
44,180167;26,283679;-7,303326;1,014948;0,966682
44,181167;26,283675;-7,303331;1,014948;0,966683
44,182167;26,283670;-7,303337;1,014948;0,966683
44,183167;26,283665;-7,303343;1,014948;0,966684
44,184167;26,283661;-7,303348;1,014948;0,966684
44,185167;26,283656;-7,303354;1,014948;0,966685
44,186167;26,283651;-7,303360;1,014948;0,966685
44,187167;26,283646;-7,303365;1,014948;0,966686
44,188167;26,283641;-7,303371;1,014948;0,966686
44,189167;26,283635;-7,303377;1,014948;0,966687
44,190167;26,283630;-7,303382;1,014948;0,966687
44,191167;26,283625;-7,303388;1,014948;0,966688
44,192167;26,283619;-7,303394;1,014948;0,966688
44,193167;26,283614;-7,303400;1,014948;0,966689
44,194167;26,283608;-7,303406;1,014948;0,966689
44,195167;26,283602;-7,303412;1,014948;0,966690
44,196167;26,283596;-7,303417;1,014948;0,966690
44,197167;26,283590;-7,303423;1,014947;0,966691
44,198167;26,283584;-7,303429;1,014947;0,966691
44,199167;26,283578;-7,303435;1,014947;0,966692
44,200167;26,283572;-7,303441;1,014947;0,966692
44,201167;26,283566;-7,303447;1,014947;0,966693
44,202167;26,283559;-7,303453;1,014947;0,966693
44,203167;26,283553;-7,303459;1,014947;0,966694
44,204167;26,283546;-7,303465;1,014947;0,966694
44,205167;26,283539;-7,303471;1,014947;0,966695
44,206167;26,283533;-7,303477;1,014947;0,966695
44,207167;26,283526;-7,303483;1,014947;0,966696
44,208167;26,283519;-7,303489;1,014947;0,966696
44,209167;26,283512;-7,303495;1,014947;0,966697
44,210167;26,283504;-7,303501;1,014947;0,966697
44,211167;26,283497;-7,303507;1,014947;0,966697
44,212167;26,283490;-7,303514;1,014947;0,966698
44,213167;26,283482;-7,303520;1,014947;0,966698
44,214167;26,283475;-7,303526;1,014947;0,966699
44,215167;26,283467;-7,303532;1,014947;0,966699
44,216167;26,283459;-7,303538;1,014947;0,966700
44,217167;26,283452;-7,303545;1,014947;0,966700
44,218167;26,283444;-7,303551;1,014947;0,966701
44,219167;26,283436;-7,303557;1,014947;0,966701
44,220167;26,283428;-7,303563;1,014947;0,966702
44,221167;26,283419;-7,303570;1,014947;0,966702
44,222167;26,283411;-7,303576;1,014947;0,966703
44,223167;26,283403;-7,303582;1,014947;0,966703
44,224167;26,283394;-7,303589;1,014947;0,966704
44,225167;26,283386;-7,303595;1,014947;0,966704
44,226167;26,283377;-7,303601;1,014947;0,966705
44,227167;26,283368;-7,303608;1,014947;0,966705
44,228167;26,283359;-7,303614;1,014947;0,966706
44,229167;26,283350;-7,303621;1,014947;0,966706
44,230167;26,283341;-7,303627;1,014947;0,966707
44,231167;26,283332;-7,303634;1,014947;0,966707
44,232167;26,283323;-7,303640;1,014947;0,966708
44,233167;26,283314;-7,303647;1,014946;0,966708
44,234167;26,283304;-7,303653;1,014946;0,966709
44,235167;26,283295;-7,303660;1,014946;0,966709
44,236167;26,283285;-7,303666;1,014946;0,966710
44,237167;26,283276;-7,303673;1,014946;0,966710
44,238167;26,283266;-7,303679;1,014946;0,966711
44,239167;26,283256;-7,303686;1,014946;0,966711
44,240167;26,283246;-7,303693;1,014946;0,966712
44,241167;26,283236;-7,303699;1,014946;0,966712
44,242167;26,283226;-7,303706;1,014946;0,966713
44,243167;26,283215;-7,303713;1,014946;0,966713
44,244167;26,283205;-7,303719;1,014946;0,966714
44,245167;26,283195;-7,303726;1,014946;0,966714
44,246167;26,283184;-7,303733;1,014947;0,966715
44,247167;26,283173;-7,303740;1,014947;0,966715
44,248167;26,283163;-7,303746;1,014947;0,966716
44,249167;26,283152;-7,303753;1,014947;0,966716
44,250167;26,283141;-7,303760;1,014947;0,966717
44,251167;26,283130;-7,303767;1,014947;0,966717
44,252167;26,283119;-7,303774;1,014947;0,966718
44,253167;26,283108;-7,303780;1,014947;0,966718
44,254167;26,283096;-7,303787;1,014947;0,966719
44,255167;26,283085;-7,303794;1,014947;0,966719
44,256167;26,283074;-7,303801;1,014947;0,966720
44,257167;26,283062;-7,303808;1,014947;0,966720
44,258167;26,283050;-7,303815;1,014947;0,966721
44,259167;26,283039;-7,303822;1,014947;0,966721
44,260167;26,283027;-7,303829;1,014947;0,966722
44,261167;26,283015;-7,303836;1,014947;0,966722
